Id,FullName,TypeDesc,CurrentValueAsReal,CurrentTime,AlarmSource,CurrentState
546381,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.FlowExtCalcMethod,FloBoss Numeric Point,13,9/26/2018 4:09:25.585 PM,15-20-042-04 W5M Gas Meter Run 2 Flow Calculation Method,0
546382,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.IsentropicExponent,FloBoss Numeric Point,1.2999999523162842,9/26/2018 4:09:28.808 PM,15-20-042-04 W5M Gas Meter Run 2 Isentropic Expotent,0
546383,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.LowDPCutOff,FloBoss Numeric Point,0.25,9/26/2018 4:09:28.006 PM,15-20-042-04 W5M Gas Meter Run 2 Low Differential Pressure Cut Off,0
546384,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeDiameter,FloBoss Numeric Point,38.099998474121094,9/26/2018 4:09:26.373 PM,15-20-042-04 W5M Gas Meter Run 2 Orifice Diameter,0
546385,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMaterial,FloBoss Numeric Point,0,9/26/2018 4:09:24.785 PM,15-20-042-04 W5M Gas Meter Run 2 Orrifice Material,0
546386,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMeasurementTemp,FloBoss Numeric Point,20,9/26/2018 4:09:29.615 PM,15-20-042-04 W5M Gas Meter Run 2 Orifice Measurment Temperature,0
546387,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeDiameter,FloBoss Numeric Point,73.660003662109375,9/26/2018 4:09:30.417 PM,15-20-042-04 W5M Gas Meter Run 2 Pipe Diameter,0
546388,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeMaterial,FloBoss Numeric Point,2,9/26/2018 4:09:31.512 PM,15-20-042-04 W5M Gas Meter Run 2 Pipe Material,0
546389,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.PipeMeasurementTemp,FloBoss Numeric Point,20,9/26/2018 4:09:35.079 PM,15-20-042-04 W5M Gas Meter Run 2 Pipe Measurement Temperature,0
546390,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.Viscosity,FloBoss Numeric Point,0.010267999954521656,9/26/2018 4:09:35.864 PM,15-20-042-04 W5M Gas Meter Run 2 Viscosity,0
546391,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.StatPresEngAtFullScale,FloBoss Numeric Point,25020.744140625,9/26/2018 4:09:32.707 PM,15-20-042-04 W5M Gas Meter Run 2 Static Pressure At FullScale,0
546392,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.StatPresEngAtZeroScale,FloBoss Numeric Point,0,9/26/2018 4:09:36.642 PM,15-20-042-04 W5M Gas Meter Run 2 Static Pressure At ZeroScale,0
546393,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.StaticPresAtmospheric,FloBoss Numeric Point,89.6007080078125,9/26/2018 4:09:33.487 PM,15-20-042-04 W5M Gas Meter Run 2 Static Atmospheric Pressure,0
546394,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.StaticPresTapLocation,FloBoss Digital Point,1,9/26/2018 4:08:59.159 PM,15-20-042-04 W5M Gas Meter Run 2 Static Pressure Tap Location,1
546395,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.TempEngAtFullScale,FloBoss Numeric Point,240,9/26/2018 4:09:37.437 PM,15-20-042-04 W5M Gas Meter Run 2 Temperature At FullScale,0
546396,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.Configuration.TempEngAtZeroScale,FloBoss Numeric Point,-40,9/26/2018 4:09:34.283 PM,15-20-042-04 W5M Gas Meter Run 2 Temperature At ZeroScale,0
546399,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.AverageGasVol,Calculation Analog Point,5.6668584687369208,9/27/2018 6:00:00.000 AM,15-20-042-04 W5M Gas Meter Run 2 Average Gas Volume,4
546400,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.CdayTOP,Calculation Analog Point,4.9419443766276041,10/4/2018 9:04:55.847 PM,15-20-042-04 W5M Gas Meter Run 2 Current Day Time of Production,0
546401,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.CdayTOPRaw,FloBoss Numeric Point,296.51666259765625,10/4/2018 9:04:55.847 PM,15-20-042-04 W5M Gas Meter Run 2 Current Day Time of Production (Raw),0
546402,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.CdayVolume,FloBoss Numeric Point,1.7327345609664917,10/4/2018 9:04:55.848 PM,15-20-042-04 W5M Gas Meter Run 2 Current Day Volume,0
546403,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.DiffPress,FloBoss Numeric Point,0.11463448405265808,10/4/2018 10:04:55.419 PM,15-20-042-04 W5M Gas Meter Run 2 Differential Pressure,0
546404,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.FlowRate,FloBoss Numeric Point,0,10/4/2018 9:04:55.848 PM,15-20-042-04 W5M Gas Meter Run 2 Flow Rate,0
546405,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.FlowTemp,FloBoss Numeric Point,22.803550720214844,10/4/2018 10:04:55.419 PM,15-20-042-04 W5M Gas Meter Run 2 Temperature,0
546406,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.PdayDPAvg,FloBoss History Point,1.3385847806930542,10/4/2018 2:00:00.000 PM,15-20-042-04 W5M Gas Meter Run 2 Previous Day Average Differential Pressure,0
546407,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.PdayFlowTempAvg,FloBoss History Point,8.3218231201171875,10/4/2018 2:00:00.000 PM,15-20-042-04 W5M Gas Meter Run 2 Previous Day Average Temperature,0
546408,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.PdayStaticPressAvg,FloBoss History Point,804.9376220703125,10/4/2018 2:00:00.000 PM,15-20-042-04 W5M Gas Meter Run 2 Previous Day Average Static Pressure,0
546409,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.PdayTOP,Calculation Analog Point,24,6/20/2018 2:00:00.000 PM,15-20-042-04 W5M Gas Meter Run 2 Previous Day Time of Production,0
546410,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.PdayTOPRaw,FloBoss History Point,856.98333740234375,10/4/2018 2:00:00.000 PM,15-20-042-04 W5M Gas Meter Run 2 Previous Day Time of Production (Raw),0
546411,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.PdayVolume,FloBoss History Point,5.8762273788452148,10/4/2018 2:00:00.000 PM,15-20-042-04 W5M Gas Meter Run 2 Previous Day Volume,0
546412,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.StaticPress,FloBoss Numeric Point,1737.3804931640625,10/4/2018 10:04:55.420 PM,15-20-042-04 W5M Gas Meter Run 2 Static Pressure,0
546413,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.Supercompressibility,FloBoss Numeric Point,1.0245308876037598,10/4/2018 10:04:55.420 PM,15-20-042-04 W5M Gas Meter Run 2 Super compressibility,4
546414,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Gas Meter.IO.TOPThreshold,Internal Analog Point,8,10/20/2016 4:43:31.186 PM,15-20-042-04 W5M Gas Meter Run 2 Threshold,0
546475,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Condy Meter.Configuration.KFactor,FloBoss Numeric Point,249597,9/26/2018 4:08:30.609 PM,15-20-042-04 W5M Condy Meter K-Factor,0
546478,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Condy Meter.IO.Cday_Vol,FloBoss Numeric Point,0.05131872370839119,10/4/2018 6:04:55.689 PM,15-20-042-04 W5M Condy Meter Current Day Volume,0
546479,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Condy Meter.IO.Pday_Vol,FloBoss Numeric Point,0.30589306354522705,10/4/2018 2:05:10.082 PM,15-20-042-04 W5M Condy Meter Previous Day Volume,0
546504,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Water Meter.Configuration.KFactor,FloBoss Numeric Point,262075,9/26/2018 4:08:30.612 PM,15-20-042-04 W5M Water Meter K-Factor,0
546507,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Water Meter.IO.Cday_Vol,FloBoss Numeric Point,0.059818755835294724,10/4/2018 6:04:55.723 PM,15-20-042-04 W5M Water Meter Current Day Volume,0
546508,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.Water Meter.IO.Pday_Vol,FloBoss Numeric Point,0.41633498668670654,10/4/2018 2:05:10.093 PM,15-20-042-04 W5M Water Meter Previous Day Volume,0
546581,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Pipeline Pressure.HHAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Pipeline Pressure High High Alarm,0
546582,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Pipeline Pressure.HIAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Pipeline Pressure High Alarm,0
546583,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Pipeline Pressure.LLAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Pipeline Pressure Low Low Alarm,0
546584,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Pipeline Pressure.LOAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Pipeline Pressure Low Alarm,0
546585,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Pipeline Pressure.PV,FloBoss Numeric Point,562.337890625,10/4/2018 9:44:55.487 PM,15-20-042-04 W5M Pipeline Pressure PV,0
546684,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Casing Pressure.HHAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Casing Pressure High High Alarm,0
546685,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Casing Pressure.HIAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Casing Pressure High Alarm,0
546686,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Casing Pressure.LLAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Casing Pressure Low Low Alarm,0
546687,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Casing Pressure.LOAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Casing Pressure Low Alarm,0
546688,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Casing Pressure.PV,FloBoss Numeric Point,2436.557861328125,10/4/2018 10:04:55.420 PM,15-20-042-04 W5M Casing Pressure PV,0
546691,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Tubing Pressure.HHAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Tubing Pressure High High Alarm,0
546692,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Tubing Pressure.HIAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Tubing Pressure High Alarm,0
546693,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Tubing Pressure.LLAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Tubing Pressure Low Low Alarm,0
546694,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Tubing Pressure.LOAnn,Abstract Simple Digital Point,0,-,15-20-042-04 W5M Tubing Pressure Low Alarm,0
546695,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.Tubing Pressure.PV,FloBoss Numeric Point,1881.89501953125,10/4/2018 10:04:55.420 PM,15-20-042-04 W5M Tubing Pressure PV,0
546794,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.ESDV.Output,FloBoss Digital Point,1,9/26/2018 4:08:30.608 PM,15-20-042-04 W5M ESDV Output,1
546795,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.ESDV.ZSC,Abstract Simple Digital Point,0,-,15-20-042-04 W5M ESDV Close Status,0
546796,Central.Wilson Creek.02-20-042-04 W5M.15-20-042-04 W5M.IO.ESDV.ZSO,Abstract Simple Digital Point,0,-,15-20-042-04 W5M ESDV Open Status,0
546898,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.AverageGasVol,Abstract Simple Analog Point,0,-,16-20-042-04 W5M AverageGasVol,0
546899,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.DiffPress,Abstract Simple Analog Point,0,-,16-20-042-04 W5M DiffPress,0
546900,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.FlowRate,Abstract Simple Analog Point,0,-,16-20-042-04 W5M FlowRate,0
546901,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.FlowTemp,Abstract Simple Analog Point,0,-,16-20-042-04 W5M FlowTemp,0
546902,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.PdayTOP,Abstract Simple Analog Point,0,-,16-20-042-04 W5M PdayTOP,0
546903,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.PdayVolume,Abstract Simple Analog Point,0,-,16-20-042-04 W5M PdayVolume,0
546904,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Fuel Gas.IO.StaticPress,Abstract Simple Analog Point,0,-,16-20-042-04 W5M StaticPress,0
546936,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.Remote ESD Command,Abstract Simple Point,0,-,16-20-042-04 W5M Remote ESD Command,0
546941,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.Tubing Temperature.PV,Abstract Simple Analog Point,0,-,16-20-042-04 W5M PV,0
546946,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.~Shutdowns.Flowline PSHH,Abstract Simple Digital Point,0,-,16-20-042-04 W5M Flow Line Pressure High High Shutdown,0
546947,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.~Shutdowns.Flowline PSLL,Abstract Simple Digital Point,0,-,16-20-042-04 W5M Flow Line Pressure Low Low Shutdown,0
546948,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.~Shutdowns.Separator LSHH,Abstract Simple Digital Point,0,-,16-20-042-04 W5M Separator Level High High Shutdown,0
546949,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.~Shutdowns.Separator PSHH,Abstract Simple Digital Point,0,-,16-20-042-04 W5M Separator Pressure High High Shutdown,0
546950,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.IO.~Shutdowns.Water Tank LSHH,Abstract Simple Digital Point,0,-,16-20-042-04 W5M Water Tank Level High High Shutdown,0
547003,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.AGAOptions,FloBoss Numeric Point,0,9/26/2018 4:09:57.329 PM,16-20-042-04 W5M Gas Meter Run 2 AGA Options,0
547005,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonDioxide,FloBoss Numeric Point,2.130000114440918,9/26/2018 4:09:57.330 PM,16-20-042-04 W5M Gas Meter Run 2 Carbon Dioxide,0
547006,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.CarbonMonoxide,FloBoss Numeric Point,0,9/26/2018 4:09:57.329 PM,16-20-042-04 W5M Gas Meter Run 2 Carbon Monoxide,0
547007,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Compressibility Calc,FloBoss Numeric Point,68,9/26/2018 4:09:57.330 PM,16-20-042-04 W5M Gas Meter Run 2 Compressibility Calculation,0
547008,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.EthaneC2H6,FloBoss Numeric Point,9.0100002288818359,9/26/2018 4:09:57.331 PM,16-20-042-04 W5M Gas Meter Run 2 Ethane,0
547009,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Helium,FloBoss Numeric Point,0.019999999552965164,9/26/2018 4:09:57.331 PM,16-20-042-04 W5M Gas Meter Run 2 Helium,4
547010,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Hydrogen,FloBoss Numeric Point,0.0099999997764825821,9/26/2018 4:09:57.333 PM,16-20-042-04 W5M Gas Meter Run 2 Hydrogen,4
547011,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.HydrogenSulfide,FloBoss Numeric Point,0,9/26/2018 4:09:57.332 PM,16-20-042-04 W5M Gas Meter Run 2 Hydrogen Sulfide,1
547012,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.MethaneCH4,FloBoss Numeric Point,81.169998168945313,9/26/2018 4:09:57.332 PM,16-20-042-04 W5M Gas Meter Run 2 Methane,4
547013,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Nitrogen,FloBoss Numeric Point,0.79000002145767212,9/26/2018 4:09:57.333 PM,16-20-042-04 W5M Gas Meter Run 2 Nitrogen,4
547014,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Oxygen,FloBoss Numeric Point,0,9/26/2018 4:09:57.331 PM,16-20-042-04 W5M Gas Meter Run 2 Oxygen,1
547015,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.PropaneC3H8,FloBoss Numeric Point,4.03000020980835,9/26/2018 4:09:57.335 PM,16-20-042-04 W5M Gas Meter Run 2 Propane,4
547016,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.RelativeDensity,FloBoss Numeric Point,0.71257364749908447,9/26/2018 4:09:57.335 PM,16-20-042-04 W5M Gas Meter Run 2 Relative Density,0
547017,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.Water,FloBoss Numeric Point,0,9/26/2018 4:09:57.336 PM,16-20-042-04 W5M Gas Meter Run 2 Water,1
547018,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iButane,FloBoss Numeric Point,0.64999997615814209,9/26/2018 4:09:57.334 PM,16-20-042-04 W5M Gas Meter Run 2 Iso Butane,4
547019,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.iPentane,FloBoss Numeric Point,0.34999999403953552,9/26/2018 4:09:57.336 PM,16-20-042-04 W5M Gas Meter Run 2 Iso Pentate,4
547020,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nButane,FloBoss Numeric Point,1.0199999809265137,9/26/2018 4:09:57.334 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Butane,4
547021,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nDecane,FloBoss Numeric Point,0,9/26/2018 4:09:57.336 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Decane,1
547022,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHeptane,FloBoss Numeric Point,0.25,9/26/2018 4:09:57.337 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Heptane,4
547023,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nHexane,FloBoss Numeric Point,0.18999999761581421,9/26/2018 4:09:57.337 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Hexane,4
547024,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nNonane,FloBoss Numeric Point,0,9/26/2018 4:09:40.616 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Nonane,1
547025,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nOctane,FloBoss Numeric Point,0,9/26/2018 4:09:39.043 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Octane,1
547026,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.CompressibilityCalc.nPentane,FloBoss Numeric Point,0.37999999523162842,9/26/2018 4:09:41.402 PM,16-20-042-04 W5M Gas Meter Run 2 Normal Pentate,4
547027,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.ContractBasePressure,FloBoss Numeric Point,101.32499694824219,9/26/2018 4:09:38.257 PM,16-20-042-04 W5M Gas Meter Run 2 Contract Base Pressure,0
547028,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.ContractBaseTemp,FloBoss Numeric Point,15,9/26/2018 4:09:42.981 PM,16-20-042-04 W5M Gas Meter Run 2 Contract Base Temperature,0
547029,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.ContractHour,FloBoss Numeric Point,0,9/26/2018 4:09:39.826 PM,16-20-042-04 W5M Gas Meter Run 2 Contract Hour,0
547030,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.ContractUnits,FloBoss Numeric Point,0,9/26/2018 4:09:43.765 PM,16-20-042-04 W5M Gas Meter Run 2 Contract Units,0
547031,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.ContractWetGasMeterFact,FloBoss Numeric Point,1,9/26/2018 4:09:42.197 PM,16-20-042-04 W5M Gas Meter Run 2 Contract Wet Gas Meter Factor,0
547033,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.Compressibility,FloBoss Numeric Point,1.0186036825180054,10/4/2018 4:06:59.939 PM,16-20-042-04 W5M Gas Meter Run 2 Compressibility,0
547034,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.EngAtFullScale,FloBoss Numeric Point,0,9/26/2018 4:09:48.236 PM,16-20-042-04 W5M Gas Meter Run 2 At FullScale,0
547035,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.EngAtZeroScale,FloBoss Numeric Point,0,9/26/2018 4:09:46.163 PM,16-20-042-04 W5M Gas Meter Run 2 At ZeroScale,0
547036,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.FlowExtCalcMethod,FloBoss Numeric Point,13,9/26/2018 4:09:49.237 PM,16-20-042-04 W5M Gas Meter Run 2 Flow Calculation Method,0
547037,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.IsentropicExponent,FloBoss Numeric Point,1.2999999523162842,9/26/2018 4:09:45.367 PM,16-20-042-04 W5M Gas Meter Run 2 Isentropic Expotent,0
547038,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.LowDPCutOff,FloBoss Numeric Point,0.25,9/26/2018 4:09:50.048 PM,16-20-042-04 W5M Gas Meter Run 2 Low Differential Pressure Cut Off,0
547039,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeDiameter,FloBoss Numeric Point,25,9/26/2018 4:09:50.866 PM,16-20-042-04 W5M Gas Meter Run 2 Orifice Diameter,0
547040,Central.Wilson Creek.02-20-042-04 W5M.16-20-042-04 W5M.Gas Meter.Configuration.FlowCalculation.OrificeMaterial,FloBoss Numeric Point,0,9/26/2018 4:09:47.355 PM,16-20-042-04 W5M Gas Meter Run 2 Orrifice Material,0
