COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Location 1
Degolier-On-Whorton,Steuben,Cameron,31101000650000,Baptist Church Lot 1,UM,GD,-77.44315,42.15326,NO,8,"{'longitude': '-77.44315', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Cameron"",""state"":""NY"",""zip"":""""}', 'latitude': '42.15326'}"
Diamond Crystal Salt,Steuben,Urbana,31101003290000,Champlin 2,UM,DW,-77.20973,42.40329,NO,8,"{'longitude': '-77.20973', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Urbana"",""state"":""NY"",""zip"":""""}', 'latitude': '42.40329'}"
"Diate, Sam B",Chautauqua,Pomfret,31013606190000,Fee 1,UL,GD,-79.31554,42.4302,NO,9,"{'longitude': '-79.31554', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Pomfret"",""state"":""NY"",""zip"":""""}', 'latitude': '42.4302'}"
Dickenson & Dougherty,Chautauqua,Hanover,31013007430000,Smith Raymond 1,UN,GD,-79.1221,42.53004,NO,9,"{'longitude': '-79.1221', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.53004'}"
Dickenson & Dougherty,Chautauqua,Hanover,31013014990000,Taylor 1,UN,GD,-79.14043,42.54324,NO,9,"{'longitude': '-79.14043', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.54324'}"
"Dickenson, S.W. Dev. Co.",Chautauqua,Hanover,31013007480000,Bradley R O,UN,GD,-79.14005,42.54571,NO,9,"{'longitude': '-79.14005', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.54571'}"
"Dickenson, S.W. Dev. Co.",Chautauqua,Hanover,31013007470000,Cross Ralph 1,UN,GD,-79.1143,42.53004,NO,9,"{'longitude': '-79.1143', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.53004'}"
"Dickenson, S.W. Dev. Co.",Chautauqua,Hanover,31013007460000,Dubert Raymond,UN,GD,-79.13819,42.54461,NO,9,"{'longitude': '-79.13819', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.54461'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673510000,Closser 27,NR,OD,-78.60974,42.0832,NO,9,"{'longitude': '-78.60974', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0832'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673520000,Closser 28,NR,OD,-78.61011,42.08356,NO,9,"{'longitude': '-78.61011', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08356'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673530000,Closser 29,NR,OD,-78.60974,42.08422,NO,9,"{'longitude': '-78.60974', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08422'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673540000,Closser 30,NR,OD,-78.60987,42.08452,NO,9,"{'longitude': '-78.60987', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08452'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673550000,Closser 31,NR,OD,-78.6104,42.0845,NO,9,"{'longitude': '-78.6104', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0845'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673560000,Closser 32,NR,OD,-78.60918,42.08457,NO,9,"{'longitude': '-78.60918', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08457'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673570000,Closser 33,NR,OD,-78.60918,42.08422,NO,9,"{'longitude': '-78.60918', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08422'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673580000,Closser 34,NR,OD,-78.60841,42.08304,NO,9,"{'longitude': '-78.60841', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08304'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673590000,Closser 35,NR,OD,-78.60811,42.08413,NO,9,"{'longitude': '-78.60811', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08413'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673600000,Closser 36,NR,OD,-78.60841,42.08384,NO,9,"{'longitude': '-78.60841', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08384'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673610000,Closser 37,NR,OD,-78.6073,42.08307,NO,9,"{'longitude': '-78.6073', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08307'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673620000,Closser 38,NR,OD,-78.60756,42.0833,NO,9,"{'longitude': '-78.60756', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.0833'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673630000,Closser 39,NR,OD,-78.60725,42.08293,NO,9,"{'longitude': '-78.60725', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08293'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673640000,Closser 42,NR,OD,-78.60957,42.08241,NO,9,"{'longitude': '-78.60957', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08241'}"
"Dieteman, Peter H.",Cattaraugus,Carrollton,31009673650000,Closser 43,NR,OD,-78.60905,42.08297,YES,9,"{'longitude': '-78.60905', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Carrollton"",""state"":""NY"",""zip"":""""}', 'latitude': '42.08297'}"
"Dobaj, Raymond",Erie,Eden,31029178280000,Edie 1,UN,GD,-78.86716,42.66178,NO,9,"{'longitude': '-78.86716', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Eden"",""state"":""NY"",""zip"":""""}', 'latitude': '42.66178'}"
Dominion Energy Corp.,Erie,Elma,31029189700000,Mariacher-Santiago 2,UN,GD,-78.68238,42.82432,NO,9,"{'longitude': '-78.68238', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Elma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.82432'}"
Donavan Construction,Steuben,Bath,31101011390000,Whitcomb 1,UL,GD,-77.23371,42.313,NO,8,"{'longitude': '-77.23371', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.313'}"
"Donovan, George",Steuben,Thurston,31101043360000,Reynolds,UM,GE,-77.33506,42.193,NO,8,"{'longitude': '-77.33506', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Thurston"",""state"":""NY"",""zip"":""""}', 'latitude': '42.193'}"
"Donovan, Inc. et al",Steuben,Bath,31101039440000,Pierce 1,UL,DW,-77.20499,42.30912,NO,8,"{'longitude': '-77.20499', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.30912'}"
"Donovan, Inc. et al",Steuben,Bath,31101039660000,Thompson 1,UM,DW,-77.20078,42.29829,NO,8,"{'longitude': '-77.20078', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Bath"",""state"":""NY"",""zip"":""""}', 'latitude': '42.29829'}"
"Dorr, Martin et al",Steuben,Cameron,31101043370000,Bowyer,UM,GW,-77.4143,42.18368,NO,8,"{'longitude': '-77.4143', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Cameron"",""state"":""NY"",""zip"":""""}', 'latitude': '42.18368'}"
"Dorr, Martin et al",Steuben,Rathbone,31101043140000,Dorr 2,UM,GD,-77.34042,42.14835,NO,8,"{'longitude': '-77.34042', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Rathbone"",""state"":""NY"",""zip"":""""}', 'latitude': '42.14835'}"
"Dossett, David R.& Pamela A.",Erie,Clarence,31029603040000,Welt 1,UL,GD,-78.58492,42.95774,NO,9,"{'longitude': '-78.58492', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Clarence"",""state"":""NY"",""zip"":""""}', 'latitude': '42.95774'}"
Dougherty F.L. & Nelson,Chautauqua,Sheridan,31013014620000,Bentley 1,UN,GD,-79.2609,42.46678,NO,9,"{'longitude': '-79.2609', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.46678'}"
Dougherty F.L. & Nelson,Chautauqua,Sheridan,31013014610000,Richter Herbert 2,UN,GD,-79.25273,42.46046,NO,9,"{'longitude': '-79.25273', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.46046'}"
Dougherty F.L. & Nelson,Chautauqua,Sheridan,31013042280000,Szumagalia 2,UN,NL,-79.24938,42.45674,NO,9,"{'longitude': '-79.24938', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.45674'}"
Dougherty F.L. & Nelson,Chautauqua,Sheridan,31013042270000,Szumagalia Frank 1,UN,NL,-79.24733,42.45496,NO,9,"{'longitude': '-79.24733', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.45496'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013007570000,Brown Charles 2,UN,GD,-79.22081,42.52481,NO,9,"{'longitude': '-79.22081', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52481'}"
"Dougherty, F.L.",Chautauqua,Hanover,31013015000000,Cadwell 1,UN,GD,-79.1315,42.55671,NO,9,"{'longitude': '-79.1315', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.55671'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013015160000,Dolce S 1,UN,GD,-79.23232,42.46101,NO,9,"{'longitude': '-79.23232', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.46101'}"
"Dougherty, F.L.",Chautauqua,Hanover,31013015010000,Dougherty 1,UN,GD,-79.14748,42.54792,NO,9,"{'longitude': '-79.14748', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.54792'}"
"Dougherty, F.L.",Chautauqua,Hanover,31013014870000,Ielfield 1,UN,GD,-79.14228,42.53856,NO,9,"{'longitude': '-79.14228', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.53856'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013007550000,Merritt J 1,UN,GD,-79.25497,42.46816,NO,9,"{'longitude': '-79.25497', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.46816'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013014850000,Mirth,UN,GD,-79.22823,42.52371,NO,9,"{'longitude': '-79.22823', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52371'}"
"Dougherty, F.L.",Chautauqua,Pomfret,31013031730000,Newton Memorial Hosp 1,UN,GD,-79.34274,42.35732,NO,9,"{'longitude': '-79.34274', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Pomfret"",""state"":""NY"",""zip"":""""}', 'latitude': '42.35732'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013014650000,None Specified,UN,NL,-79.25942,42.47201,NO,9,"{'longitude': '-79.25942', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.47201'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013014840000,Pagano 1,UN,GD,-79.23492,42.52206,NO,9,"{'longitude': '-79.23492', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52206'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013014740000,Richter Herbert 3,UN,GD,-79.25571,42.45936,NO,9,"{'longitude': '-79.25571', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.45936'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013029770000,Schlepp Charles,UN,GD,-79.22228,42.45798,NO,9,"{'longitude': '-79.22228', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.45798'}"
"Dougherty, F.L.",Chautauqua,Hanover,31013015020000,Smith 2,UN,GD,-79.12434,42.52866,NO,9,"{'longitude': '-79.12434', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.52866'}"
"Dougherty, F.L.",Chautauqua,Sheridan,31013007540000,St Columbans Prep Sem 1,UN,GD,-79.22765,42.53499,NO,9,"{'longitude': '-79.22765', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Sheridan"",""state"":""NY"",""zip"":""""}', 'latitude': '42.53499'}"
"Dougherty, F.L.",Chautauqua,Hanover,31013014880000,Weller 1,UN,GD,-79.14005,42.55039,NO,9,"{'longitude': '-79.14005', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Hanover"",""state"":""NY"",""zip"":""""}', 'latitude': '42.55039'}"
"Dougherty, F.L.",Chautauqua,Portland,31013026270000,Wenborne C W 1,UN,GD,-79.45408,42.4104,NO,9,"{'longitude': '-79.45408', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Portland"",""state"":""NY"",""zip"":""""}', 'latitude': '42.4104'}"
"Dougherty, F.L.",Chautauqua,Portland,31013007650000,Wenborne C W 2,UN,GD,-79.45896,42.40682,NO,9,"{'longitude': '-79.45896', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Portland"",""state"":""NY"",""zip"":""""}', 'latitude': '42.40682'}"
"Dougherty, F.L.",Cattaraugus,Persia,31009009780000,Wilder 2,UN,GD,-78.89378,42.38592,NO,9,"{'longitude': '-78.89378', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Persia"",""state"":""NY"",""zip"":""""}', 'latitude': '42.38592'}"
"Dougherty, F.L.",Cattaraugus,Persia,31009016620000,Willet 1,UN,GD,-78.89047,42.39335,NO,9,"{'longitude': '-78.89047', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Persia"",""state"":""NY"",""zip"":""""}', 'latitude': '42.39335'}"
Dowden,Seneca,Waterloo,31099022550000,Coyicendall,UM,DH,-76.9627,42.93846,NO,8,"{'longitude': '-76.9627', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Waterloo"",""state"":""NY"",""zip"":""""}', 'latitude': '42.93846'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523770000,Pike(Taylor & Taylor) 1,NR,OD,-78.038819,42.073089,NO,9,"{'longitude': '-78.038819', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.073089'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523860000,Pike(Taylor & Taylor) 10,NR,OD,-78.039956,42.071836,NO,9,"{'longitude': '-78.039956', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.071836'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523870000,Pike(Taylor & Taylor) 11,NR,OD,-78.039711,42.072217,NO,9,"{'longitude': '-78.039711', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072217'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523880000,Pike(Taylor & Taylor) 12,NR,OD,-78.039368,42.072958,NO,9,"{'longitude': '-78.039368', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072958'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523890000,Pike(Taylor & Taylor) 13,NR,OD,-78.039687,42.073104,NO,9,"{'longitude': '-78.039687', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.073104'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523900000,Pike(Taylor & Taylor) 14,NR,OD,-78.040345,42.072716,NO,9,"{'longitude': '-78.040345', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072716'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523910000,Pike(Taylor & Taylor) 15,NR,OD,-78.039588,42.072361,NO,9,"{'longitude': '-78.039588', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072361'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523920000,Pike(Taylor & Taylor) 16,NR,OD,-78.040391,42.07205,NO,9,"{'longitude': '-78.040391', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07205'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523930000,Pike(Taylor & Taylor) 17,NR,OD,-78.040384,42.07242,NO,9,"{'longitude': '-78.040384', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07242'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523940000,Pike(Taylor & Taylor) 18,NR,OD,-78.040831,42.072666,NO,9,"{'longitude': '-78.040831', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072666'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523780000,Pike(Taylor & Taylor) 2,NR,OD,-78.03879,42.072847,NO,9,"{'longitude': '-78.03879', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072847'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523790000,Pike(Taylor & Taylor) 3,NR,OD,-78.038764,42.072456,NO,9,"{'longitude': '-78.038764', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072456'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523800000,Pike(Taylor & Taylor) 4,NR,OD,-78.037769,42.072579,NO,9,"{'longitude': '-78.037769', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.072579'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523810000,Pike(Taylor & Taylor) 5,NR,OD,-78.038802,42.07204,NO,9,"{'longitude': '-78.038802', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.07204'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523820000,Pike(Taylor & Taylor) 6,NR,OD,-78.037795,42.071808,NO,9,"{'longitude': '-78.037795', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.071808'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523830000,Pike(Taylor & Taylor) 7,NR,OD,-78.038571,42.071698,NO,9,"{'longitude': '-78.038571', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.071698'}"
Dragon Eye Oil Co.,Allegany,Alma,31003523840000,Pike(Taylor & Taylor) 8,NR,OD,-78.038901,42.071793,NO,9,"{'longitude': '-78.038901', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":""Alma"",""state"":""NY"",""zip"":""""}', 'latitude': '42.071793'}"
